# Ordre des données : .... 
0.000000000000000000e+00;1.000000000000000000e+00;2.000000000000000000e+00;3.000000000000000000e+00;4.000000000000000000e+00;5.000000000000000000e+00;6.000000000000000000e+00;7.000000000000000000e+00;8.000000000000000000e+00;9.000000000000000000e+00;1.000000000000000000e+01;1.100000000000000000e+01;1.200000000000000000e+01;1.300000000000000000e+01;1.400000000000000000e+01;1.500000000000000000e+01;1.600000000000000000e+01;1.700000000000000000e+01;1.800000000000000000e+01;1.900000000000000000e+01;2.000000000000000000e+01;2.100000000000000000e+01;2.200000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;2.500000000000000000e+01;2.600000000000000000e+01;2.700000000000000000e+01;2.800000000000000000e+01;2.900000000000000000e+01;3.000000000000000000e+01;3.100000000000000000e+01;3.200000000000000000e+01;3.300000000000000000e+01;3.400000000000000000e+01;3.500000000000000000e+01;3.600000000000000000e+01;3.700000000000000000e+01;3.800000000000000000e+01;3.900000000000000000e+01;4.000000000000000000e+01;4.100000000000000000e+01;4.200000000000000000e+01;4.300000000000000000e+01;4.400000000000000000e+01;4.500000000000000000e+01;4.600000000000000000e+01;4.700000000000000000e+01;4.800000000000000000e+01;4.900000000000000000e+01;5.000000000000000000e+01;5.100000000000000000e+01;5.200000000000000000e+01;5.300000000000000000e+01;5.400000000000000000e+01;5.500000000000000000e+01;5.600000000000000000e+01;5.700000000000000000e+01;5.800000000000000000e+01;5.900000000000000000e+01;6.000000000000000000e+01;6.100000000000000000e+01;6.200000000000000000e+01;6.300000000000000000e+01;6.400000000000000000e+01;6.500000000000000000e+01;6.600000000000000000e+01;6.700000000000000000e+01;6.800000000000000000e+01;6.900000000000000000e+01;7.000000000000000000e+01;7.100000000000000000e+01;7.200000000000000000e+01;7.300000000000000000e+01;7.400000000000000000e+01;7.500000000000000000e+01;7.600000000000000000e+01;7.700000000000000000e+01;7.800000000000000000e+01;7.900000000000000000e+01;8.000000000000000000e+01;8.100000000000000000e+01;8.200000000000000000e+01;8.300000000000000000e+01;8.400000000000000000e+01;8.500000000000000000e+01;8.600000000000000000e+01;8.700000000000000000e+01;8.800000000000000000e+01;8.900000000000000000e+01;9.000000000000000000e+01;9.100000000000000000e+01;9.200000000000000000e+01;9.300000000000000000e+01;9.400000000000000000e+01;9.500000000000000000e+01;9.600000000000000000e+01;9.700000000000000000e+01;9.800000000000000000e+01;9.900000000000000000e+01;1.000000000000000000e+02
0.000000000000000000e+00;-1.678600000000000092e-01;-1.525999999999999926e-02;1.892239999999999922e+00;-2.746799999999999797e-01;-1.945650000000000102e+00;-1.068199999999999983e-01;-1.068199999999999983e-01;-3.815000000000000335e-02;5.340999999999999914e-02;1.297099999999999920e-01;-1.983800000000000008e-01;-8.393000999999999934e-02;-5.340999999999999914e-02;-5.340999999999999914e-02;-1.678600000000000092e-01;-6.103999999999999704e-02;-1.983800000000000008e-01;-2.823100000000000054e-01;-1.892239999999999922e+00;9.919000999999999513e-02;6.867001000000000355e-02;-5.340999999999999914e-02;1.525999999999999926e-02;-2.441599999999999882e-01;-2.441599999999999882e-01;-9.919000999999999513e-02;-4.578000000000000125e-02;-3.280899999999999928e-01;-3.280899999999999928e-01;-2.746799999999999797e-01;1.945650000000000102e+00;-1.068199999999999983e-01;1.220799999999999941e-01;-1.831200000000000050e-01;-1.297099999999999920e-01;-7.630000000000000671e-02;-3.051999999999999852e-02;-9.919000999999999513e-02;-2.670500000000000096e-01;-6.867001000000000355e-02;-2.288999999999999924e-01;-6.103999999999999704e-02;-8.393000999999999934e-02;4.883199999999999763e-01;-1.831200000000000050e-01;-1.907500000000000029e-01;-1.068199999999999983e-01;-4.578000000000000125e-02;-2.288999999999999924e-01;-2.136399999999999966e-01;-2.289000000000000062e-02;1.525999999999999926e-02;-4.578000000000000125e-02;1.922760000000000025e+00;-1.220799999999999941e-01;-1.983800000000000008e-01;-7.630000000000000671e-02;8.393000999999999934e-02;-1.144499999999999962e-01;-1.144499999999999962e-01;-2.288999999999999924e-01;2.060099999999999987e-01;-2.212699999999999945e-01;1.930390000000000050e+00;-1.831200000000000050e-01;1.754900000000000071e-01;-6.103999999999999704e-02;-2.288999999999999924e-01;-4.578000000000000125e-02;1.525999999999999926e-02;8.393000999999999934e-02;-2.289000000000000062e-02;-2.212699999999999945e-01;6.867001000000000355e-02;1.220799999999999941e-01;3.051999999999999852e-02;-1.449699999999999878e-01;1.899869999999999948e+00;-1.899869999999999948e+00;-1.373399999999999899e-01;-1.220799999999999941e-01;-1.220799999999999941e-01;1.525999999999999926e-02;3.815000000000000335e-02;-2.594199999999999839e-01;6.103999999999999704e-02;2.136399999999999966e-01;-1.068199999999999983e-01;2.289000000000000062e-02;-1.915129999999999999e+00;-4.578000000000000125e-02;-1.907500000000000029e-01;7.630000000000000671e-02;-2.517900000000000138e-01;-3.051999999999999852e-02;-2.517900000000000138e-01;-6.103999999999999704e-02;-2.365299999999999903e-01;1.930390000000000050e+00;-1.449699999999999878e-01
0.000000000000000000e+00;5.112100000000000533e-01;5.264699999999999935e-01;6.790699999999999514e-01;4.425399999999999889e-01;3.433499999999999885e-01;3.204600000000000226e-01;3.204600000000000226e-01;4.120199999999999974e-01;3.586099999999999843e-01;4.959500000000000020e-01;1.449699999999999878e-01;2.288999999999999924e-01;4.577999999999999847e-01;4.806901000000000090e-01;4.196500000000000230e-01;5.264699999999999935e-01;3.815000000000000058e-01;3.128299999999999970e-01;1.983800000000000008e-01;4.120199999999999974e-01;4.043900000000000272e-01;3.586099999999999843e-01;4.272799999999999931e-01;2.441599999999999882e-01;2.441599999999999882e-01;4.272799999999999931e-01;3.357200000000000184e-01;3.052000000000000268e-01;3.052000000000000268e-01;3.662400000000000100e-01;5.417300000000000448e-01;4.272799999999999931e-01;4.806901000000000090e-01;3.128299999999999970e-01;6.638100000000000112e-01;4.425399999999999889e-01;3.738699999999999801e-01;5.569901000000000435e-01;3.662400000000000100e-01;5.798799999999999510e-01;7.553699999999999859e-01;3.662400000000000100e-01;5.569901000000000435e-01;3.433499999999999885e-01;5.341000000000000192e-01;3.204600000000000226e-01;5.722500000000000364e-01;4.730599999999999805e-01;4.730599999999999805e-01;3.815000000000000058e-01;5.188399999999999679e-01;3.204600000000000226e-01;5.035800000000000276e-01;4.883199999999999763e-01;4.730599999999999805e-01;4.272799999999999931e-01;5.722500000000000364e-01;2.823100000000000054e-01;4.730599999999999805e-01;4.730599999999999805e-01;5.188399999999999679e-01;5.341000000000000192e-01;5.417300000000000448e-01;4.043900000000000272e-01;3.052000000000000268e-01;6.027700000000000280e-01;6.256599999999999939e-01;4.654300000000000104e-01;3.433499999999999885e-01;2.441599999999999882e-01;4.959500000000000020e-01;4.043900000000000272e-01;7.248501000000000527e-01;3.738699999999999801e-01;6.027700000000000280e-01;3.967600000000000016e-01;6.867001000000000355e-02;4.272799999999999931e-01;4.196500000000000230e-01;4.577999999999999847e-01;2.594199999999999839e-01;5.188399999999999679e-01;3.433499999999999885e-01;2.060099999999999987e-01;1.983800000000000008e-01;5.417300000000000448e-01;2.365299999999999903e-01;4.501700000000000146e-01;3.509800000000000142e-01;4.120199999999999974e-01;8.393000999999999934e-02;8.087800000000000544e-01;4.959500000000000020e-01;4.349100000000000188e-01;5.035800000000000276e-01;3.433499999999999885e-01;3.052000000000000268e-01;4.349100000000000188e-01;3.815000000000000058e-01;6.714400000000000368e-01
0.000000000000000000e+00;1.060570000000000013e+00;9.003400000000000292e-01;9.613800999999999597e-01;8.240399999999999947e-01;9.308600000000000207e-01;1.007160000000000055e+00;1.007160000000000055e+00;9.308600000000000207e-01;9.842699999999999783e-01;1.106349999999999945e+00;8.316700000000000204e-01;1.037679999999999936e+00;1.030049999999999910e+00;9.766399999999999526e-01;9.766399999999999526e-01;9.690100999999999853e-01;8.164101000000000274e-01;8.545599999999999863e-01;1.136870000000000047e+00;9.766399999999999526e-01;8.774501000000000106e-01;9.766399999999999526e-01;1.052939999999999987e+00;9.155999999999999694e-01;9.155999999999999694e-01;9.919000999999999513e-01;9.690100999999999853e-01;9.003400000000000292e-01;9.003400000000000292e-01;1.068200000000000038e+00;9.308600000000000207e-01;9.308600000000000207e-01;9.384900000000000464e-01;7.019600000000000284e-01;8.164101000000000274e-01;9.232301000000000535e-01;7.935200000000000031e-01;8.011500000000000288e-01;9.842699999999999783e-01;1.037679999999999936e+00;9.155999999999999694e-01;1.121609999999999996e+00;9.537499999999999867e-01;8.774501000000000106e-01;8.469299999999999606e-01;1.045309999999999961e+00;9.155999999999999694e-01;1.113979999999999970e+00;1.175019999999999953e+00;6.561799999999999855e-01;1.037679999999999936e+00;8.240399999999999947e-01;1.007160000000000055e+00;9.842699999999999783e-01;1.106349999999999945e+00;7.706300999999999846e-01;1.175019999999999953e+00;8.774501000000000106e-01;7.401100000000000456e-01;7.401100000000000456e-01;1.113979999999999970e+00;8.087800000000000544e-01;1.014790000000000081e+00;1.022420000000000107e+00;9.308600000000000207e-01;1.022420000000000107e+00;9.919000999999999513e-01;7.935200000000000031e-01;9.308600000000000207e-01;9.155999999999999694e-01;6.485499999999999599e-01;9.461201000000000194e-01;8.850801000000000363e-01;1.037679999999999936e+00;7.477399999999999602e-01;1.098719999999999919e+00;1.091089999999999893e+00;7.782599999999999518e-01;9.842699999999999783e-01;1.068200000000000038e+00;9.766399999999999526e-01;9.690100999999999853e-01;8.545599999999999863e-01;7.935200000000000031e-01;9.613800999999999597e-01;9.079700000000000548e-01;1.037679999999999936e+00;9.690100999999999853e-01;8.011500000000000288e-01;9.537499999999999867e-01;1.182649999999999979e+00;1.060570000000000013e+00;8.011500000000000288e-01;8.240399999999999947e-01;9.995300000000000296e-01;8.240399999999999947e-01;9.613800999999999597e-01;8.011500000000000288e-01;8.469299999999999606e-01;9.461201000000000194e-01
0.000000000000000000e+00;7.018265000000000198e-01;7.185936000000000545e-01;6.898499000000000159e-01;7.090123999999999871e-01;7.233842999999999801e-01;7.305701999999999474e-01;7.305701999999999474e-01;7.090123999999999871e-01;6.898499000000000159e-01;7.138029999999999653e-01;7.018265000000000198e-01;7.066170999999999980e-01;7.138029999999999653e-01;6.563155000000000516e-01;6.850593000000000377e-01;7.090123999999999871e-01;6.778733000000000120e-01;6.682919999999999972e-01;7.066170999999999980e-01;6.754780000000000229e-01;7.018265000000000198e-01;7.449421000000000515e-01;6.850593000000000377e-01;6.994310999999999723e-01;6.994310999999999723e-01;6.778733000000000120e-01;7.042216999999999505e-01;7.138029999999999653e-01;7.138029999999999653e-01;7.305701999999999474e-01;6.994310999999999723e-01;7.042216999999999505e-01;6.682919999999999972e-01;7.138029999999999653e-01;7.257795000000000218e-01;7.066170999999999980e-01;7.257795000000000218e-01;7.161982999999999544e-01;6.850593000000000377e-01;7.138029999999999653e-01;6.850593000000000377e-01;7.114076999999999762e-01;7.066170999999999980e-01;7.018265000000000198e-01;6.922452000000000050e-01;6.946404999999999941e-01;7.114076999999999762e-01;6.635014999999999663e-01;6.826638999999999902e-01;7.042216999999999505e-01;7.042216999999999505e-01;6.778733000000000120e-01;6.802686999999999484e-01;7.425467000000000040e-01;6.706874000000000446e-01;6.682919999999999972e-01;6.826638999999999902e-01;7.185936000000000545e-01;6.826638999999999902e-01;6.826638999999999902e-01;7.114076999999999762e-01;7.161982999999999544e-01;6.754780000000000229e-01;6.826638999999999902e-01;7.138029999999999653e-01;7.425467000000000040e-01;6.970357999999999832e-01;7.114076999999999762e-01;6.970357999999999832e-01;6.874546000000000268e-01;6.826638999999999902e-01;6.922452000000000050e-01;7.449421000000000515e-01;6.131999000000000200e-01;6.706874000000000446e-01;7.185936000000000545e-01;6.946404999999999941e-01;6.994310999999999723e-01;7.305701999999999474e-01;6.826638999999999902e-01;6.946404999999999941e-01;6.682919999999999972e-01;7.066170999999999980e-01;6.922452000000000050e-01;7.018265000000000198e-01;7.233842999999999801e-01;6.611061000000000298e-01;7.138029999999999653e-01;6.994310999999999723e-01;6.443389999999999951e-01;7.090123999999999871e-01;7.066170999999999980e-01;6.754780000000000229e-01;6.587108999999999881e-01;6.922452000000000050e-01;6.922452000000000050e-01;6.994310999999999723e-01;6.754780000000000229e-01;7.281748999999999583e-01;7.209889000000000436e-01
0.000000000000000000e+00;-7.425468000000000346e-02;-5.988279999999999992e-02;-9.820779999999999788e-02;-9.341716999999999382e-02;-7.425468000000000346e-02;-8.383593000000000295e-02;-8.383593000000000295e-02;-6.946404999999999941e-02;-7.664999000000000118e-02;-5.748749000000000220e-02;-6.706874000000000169e-02;-9.341716999999999382e-02;-8.383593000000000295e-02;-1.006031000000000009e-01;-8.383593000000000295e-02;-2.922280999999999906e-01;-4.072031000000000261e-02;-6.467341999999999536e-02;-8.623123000000000593e-02;-6.946404999999999941e-02;-8.144062000000000523e-02;-6.227811999999999931e-02;-5.509217999999999754e-02;-4.790624999999999745e-02;-4.790624999999999745e-02;-7.904529999999999890e-02;-7.185935999999999713e-02;-8.144062000000000523e-02;-8.144062000000000523e-02;-1.077889999999999959e-01;-8.144062000000000523e-02;-7.664999000000000118e-02;-6.706874000000000169e-02;-8.144062000000000523e-02;-8.144062000000000523e-02;-5.030155000000000043e-02;-7.904529999999999890e-02;-8.144062000000000523e-02;-6.946404999999999941e-02;-8.623123000000000593e-02;-8.623123000000000593e-02;-8.383593000000000295e-02;-5.509217999999999754e-02;-6.467341999999999536e-02;-8.383593000000000295e-02;-9.102185999999999610e-02;-9.820779999999999788e-02;-7.425468000000000346e-02;-6.706874000000000169e-02;-3.113905999999999966e-02;-7.664999000000000118e-02;-4.551092999999999805e-02;-7.904529999999999890e-02;-1.006031000000000009e-01;-5.030155000000000043e-02;-6.946404999999999941e-02;-8.144062000000000523e-02;-5.988279999999999992e-02;-3.832499999999999796e-02;-3.832499999999999796e-02;-4.790624999999999745e-02;-5.988279999999999992e-02;-6.706874000000000169e-02;-6.467341999999999536e-02;-9.341716999999999382e-02;-6.706874000000000169e-02;-3.592967999999999856e-02;-5.748749000000000220e-02;-5.748749000000000220e-02;-1.077889999999999959e-01;-6.467341999999999536e-02;-7.664999000000000118e-02;-3.592967999999999856e-02;-6.227811999999999931e-02;-6.946404999999999941e-02;-7.664999000000000118e-02;-5.269686999999999982e-02;-6.227811999999999931e-02;-1.053937000000000068e-01;-6.946404999999999941e-02;-5.988279999999999992e-02;-6.946404999999999941e-02;-7.664999000000000118e-02;-4.311562000000000033e-02;-6.706874000000000169e-02;-3.832499999999999796e-02;-5.748749000000000220e-02;-6.706874000000000169e-02;-7.185935999999999713e-02;-7.185935999999999713e-02;-9.820779999999999788e-02;-7.425468000000000346e-02;-8.144062000000000523e-02;-5.030155000000000043e-02;-5.269686999999999982e-02;-1.125797000000000048e-01;-4.311562000000000033e-02;-8.144062000000000523e-02;-7.425468000000000346e-02;-6.467341999999999536e-02
0.000000000000000000e+00;9.947730999999999213e+00;9.899824999999999875e+00;9.916591999999999629e+00;9.883058000000000121e+00;9.880661999999999168e+00;9.909406000000000603e+00;9.909406000000000603e+00;9.930963999999999459e+00;9.873476000000000141e+00;9.895034000000000773e+00;9.909406000000000603e+00;9.914196999999999704e+00;9.887847999999999971e+00;9.871081000000000216e+00;9.883058000000000121e+00;9.938148999999999234e+00;9.916591999999999629e+00;1.001000999999999941e+01;9.928568999999999534e+00;9.952521000000000839e+00;1.009863999999999962e+01;9.885453000000000046e+00;9.873476000000000141e+00;9.911801000000000528e+00;9.911801000000000528e+00;9.921383000000000507e+00;9.959706999999999866e+00;9.904614999999999725e+00;9.904614999999999725e+00;9.890243999999999147e+00;9.892639000000000848e+00;9.914196999999999704e+00;9.811197999999999197e+00;9.911801000000000528e+00;9.849524000000000612e+00;9.945335000000000036e+00;9.916591999999999629e+00;9.933358999999999384e+00;9.964498999999999995e+00;9.868686000000000291e+00;9.878266999999999243e+00;9.914196999999999704e+00;9.827965999999999980e+00;9.885453000000000046e+00;9.981265000000000498e+00;9.875871999999999318e+00;9.890243999999999147e+00;9.914196999999999704e+00;9.899824999999999875e+00;9.935755000000000337e+00;9.918986999999999554e+00;9.892639000000000848e+00;9.938148999999999234e+00;9.947730999999999213e+00;9.938148999999999234e+00;9.940545000000000186e+00;9.899824999999999875e+00;9.899824999999999875e+00;9.818384000000000000e+00;9.818384000000000000e+00;9.902219999999999800e+00;9.935755000000000337e+00;9.945335000000000036e+00;9.957312999999999192e+00;9.909406000000000603e+00;9.923778000000000432e+00;9.945335000000000036e+00;9.974078999999999695e+00;9.890243999999999147e+00;9.957312999999999192e+00;9.928568999999999534e+00;9.895034000000000773e+00;9.918986999999999554e+00;9.928568999999999534e+00;9.947730999999999213e+00;9.904614999999999725e+00;9.978870000000000573e+00;9.897429000000000698e+00;9.926173000000000357e+00;9.938148999999999234e+00;9.918986999999999554e+00;9.945335000000000036e+00;9.895034000000000773e+00;9.921383000000000507e+00;9.976475000000000648e+00;9.899824999999999875e+00;9.916591999999999629e+00;9.938148999999999234e+00;9.871081000000000216e+00;9.938148999999999234e+00;9.897429000000000698e+00;9.969288999999999845e+00;9.938148999999999234e+00;9.923778000000000432e+00;9.880661999999999168e+00;9.911801000000000528e+00;9.866289999999999338e+00;9.969288999999999845e+00;9.880661999999999168e+00;9.911801000000000528e+00
0.000000000000000000e+00;2.925000000000000000e+01;3.150000000000000000e+01;2.910000000000000142e+01;3.089999999999999858e+01;3.105000000000000071e+01;2.969999999999999929e+01;2.969999999999999929e+01;3.225000000000000000e+01;3.030000000000000071e+01;2.969999999999999929e+01;2.864999999999999858e+01;3.060000000000000142e+01;3.105000000000000071e+01;3.014999999999999858e+01;3.044999999999999929e+01;3.089999999999999858e+01;3.075000000000000000e+01;3.075000000000000000e+01;3.075000000000000000e+01;3.060000000000000142e+01;3.000000000000000000e+01;3.150000000000000000e+01;3.014999999999999858e+01;2.939999999999999858e+01;2.939999999999999858e+01;2.864999999999999858e+01;2.939999999999999858e+01;3.135000000000000142e+01;3.135000000000000142e+01;3.014999999999999858e+01;3.180000000000000071e+01;3.044999999999999929e+01;3.014999999999999858e+01;2.910000000000000142e+01;2.969999999999999929e+01;3.030000000000000071e+01;3.030000000000000071e+01;3.119999999999999929e+01;3.030000000000000071e+01;3.030000000000000071e+01;2.939999999999999858e+01;3.030000000000000071e+01;3.135000000000000142e+01;3.030000000000000071e+01;2.955000000000000071e+01;3.000000000000000000e+01;2.955000000000000071e+01;2.969999999999999929e+01;3.030000000000000071e+01;3.105000000000000071e+01;2.925000000000000000e+01;3.030000000000000071e+01;2.864999999999999858e+01;2.939999999999999858e+01;3.044999999999999929e+01;3.044999999999999929e+01;3.000000000000000000e+01;3.044999999999999929e+01;3.044999999999999929e+01;3.044999999999999929e+01;3.030000000000000071e+01;3.000000000000000000e+01;3.030000000000000071e+01;3.285000000000000142e+01;3.014999999999999858e+01;3.075000000000000000e+01;3.060000000000000142e+01;2.925000000000000000e+01;3.135000000000000142e+01;2.985000000000000142e+01;2.985000000000000142e+01;2.910000000000000142e+01;3.000000000000000000e+01;3.030000000000000071e+01;2.969999999999999929e+01;3.180000000000000071e+01;2.925000000000000000e+01;2.969999999999999929e+01;3.044999999999999929e+01;3.150000000000000000e+01;3.135000000000000142e+01;3.135000000000000142e+01;3.030000000000000071e+01;3.014999999999999858e+01;3.000000000000000000e+01;3.060000000000000142e+01;2.925000000000000000e+01;3.270000000000000284e+01;3.014999999999999858e+01;3.089999999999999858e+01;3.075000000000000000e+01;3.105000000000000071e+01;2.955000000000000071e+01;3.044999999999999929e+01;3.150000000000000000e+01;2.985000000000000142e+01;3.030000000000000071e+01;3.044999999999999929e+01;2.910000000000000142e+01;3.044999999999999929e+01
0.000000000000000000e+00;1.694999999999999929e+01;1.710000000000000142e+01;1.530000000000000071e+01;1.650000000000000000e+01;1.455000000000000071e+01;1.440000000000000036e+01;1.440000000000000036e+01;1.605000000000000071e+01;1.680000000000000071e+01;1.680000000000000071e+01;1.664999999999999858e+01;1.590000000000000036e+01;1.694999999999999929e+01;1.575000000000000000e+01;1.455000000000000071e+01;1.559999999999999964e+01;1.575000000000000000e+01;1.544999999999999929e+01;1.425000000000000000e+01;1.590000000000000036e+01;1.559999999999999964e+01;1.619999999999999929e+01;1.455000000000000071e+01;1.500000000000000000e+01;1.500000000000000000e+01;1.484999999999999964e+01;1.619999999999999929e+01;1.605000000000000071e+01;1.605000000000000071e+01;1.605000000000000071e+01;1.590000000000000036e+01;1.544999999999999929e+01;1.484999999999999964e+01;1.559999999999999964e+01;1.710000000000000142e+01;1.619999999999999929e+01;1.559999999999999964e+01;1.469999999999999929e+01;1.680000000000000071e+01;1.680000000000000071e+01;1.500000000000000000e+01;1.680000000000000071e+01;1.394999999999999929e+01;1.559999999999999964e+01;1.455000000000000071e+01;1.619999999999999929e+01;1.605000000000000071e+01;1.590000000000000036e+01;1.500000000000000000e+01;1.694999999999999929e+01;1.544999999999999929e+01;1.590000000000000036e+01;1.694999999999999929e+01;1.530000000000000071e+01;1.694999999999999929e+01;1.605000000000000071e+01;1.590000000000000036e+01;1.605000000000000071e+01;1.725000000000000000e+01;1.725000000000000000e+01;1.530000000000000071e+01;1.559999999999999964e+01;1.530000000000000071e+01;1.635000000000000142e+01;1.425000000000000000e+01;1.544999999999999929e+01;1.559999999999999964e+01;1.605000000000000071e+01;1.635000000000000142e+01;1.575000000000000000e+01;1.635000000000000142e+01;1.680000000000000071e+01;1.559999999999999964e+01;1.590000000000000036e+01;1.769999999999999929e+01;1.590000000000000036e+01;1.755000000000000071e+01;1.680000000000000071e+01;1.575000000000000000e+01;1.680000000000000071e+01;1.484999999999999964e+01;1.515000000000000036e+01;1.680000000000000071e+01;1.544999999999999929e+01;1.590000000000000036e+01;1.619999999999999929e+01;1.515000000000000036e+01;1.650000000000000000e+01;1.755000000000000071e+01;1.469999999999999929e+01;1.635000000000000142e+01;1.515000000000000036e+01;1.544999999999999929e+01;1.544999999999999929e+01;1.590000000000000036e+01;1.605000000000000071e+01;1.650000000000000000e+01;1.605000000000000071e+01;1.469999999999999929e+01;1.694999999999999929e+01
0.000000000000000000e+00;-4.514999999999999858e+01;-4.679999999999999716e+01;-4.589999999999999858e+01;-4.650000000000000000e+01;-4.604999999999999716e+01;-4.650000000000000000e+01;-4.650000000000000000e+01;-4.485000000000000142e+01;-4.529999999999999716e+01;-4.439999999999999858e+01;-4.514999999999999858e+01;-4.529999999999999716e+01;-4.575000000000000000e+01;-4.545000000000000284e+01;-4.604999999999999716e+01;-4.529999999999999716e+01;-4.514999999999999858e+01;-4.695000000000000284e+01;-4.485000000000000142e+01;-4.439999999999999858e+01;-4.529999999999999716e+01;-4.620000000000000284e+01;-4.695000000000000284e+01;-4.350000000000000000e+01;-4.350000000000000000e+01;-4.514999999999999858e+01;-4.529999999999999716e+01;-4.454999999999999716e+01;-4.454999999999999716e+01;-4.575000000000000000e+01;-4.560000000000000142e+01;-4.575000000000000000e+01;-4.454999999999999716e+01;-4.560000000000000142e+01;-4.679999999999999716e+01;-4.529999999999999716e+01;-4.529999999999999716e+01;-4.560000000000000142e+01;-4.439999999999999858e+01;-4.560000000000000142e+01;-4.439999999999999858e+01;-4.500000000000000000e+01;-4.514999999999999858e+01;-4.529999999999999716e+01;-4.395000000000000284e+01;-4.529999999999999716e+01;-4.485000000000000142e+01;-4.500000000000000000e+01;-4.529999999999999716e+01;-4.664999999999999858e+01;-4.575000000000000000e+01;-4.470000000000000284e+01;-4.604999999999999716e+01;-4.560000000000000142e+01;-4.604999999999999716e+01;-4.485000000000000142e+01;-4.589999999999999858e+01;-4.635000000000000142e+01;-4.514999999999999858e+01;-4.514999999999999858e+01;-4.439999999999999858e+01;-4.470000000000000284e+01;-4.620000000000000284e+01;-4.454999999999999716e+01;-4.485000000000000142e+01;-4.454999999999999716e+01;-4.589999999999999858e+01;-4.635000000000000142e+01;-4.545000000000000284e+01;-4.514999999999999858e+01;-4.454999999999999716e+01;-4.620000000000000284e+01;-4.710000999999999749e+01;-4.439999999999999858e+01;-4.589999999999999858e+01;-4.470000000000000284e+01;-4.485000000000000142e+01;-4.500000000000000000e+01;-4.545000000000000284e+01;-4.470000000000000284e+01;-4.454999999999999716e+01;-4.635000000000000142e+01;-4.589999999999999858e+01;-4.664999999999999858e+01;-4.529999999999999716e+01;-4.439999999999999858e+01;-4.485000000000000142e+01;-4.650000000000000000e+01;-4.635000000000000142e+01;-4.410000000000000142e+01;-4.545000000000000284e+01;-4.395000000000000284e+01;-4.514999999999999858e+01;-4.335000999999999749e+01;-4.470000000000000284e+01;-4.695000000000000284e+01;-4.560000000000000142e+01;-4.545000000000000284e+01;-4.739999999999999858e+01;-4.695000000000000284e+01
